pan, gain, left, right
34, 41, 0.408, 0.362
34, 42, 0.418, 0.377
34, 43, 0.425, 0.389
34, 44, 0.432, 0.389
34, 45, 0.444, 0.398
34, 46, 0.452, 0.408
34, 47, 0.461, 0.418
34, 48, 0.471, 0.425
34, 49, 0.478, 0.439
34, 50, 0.488, 0.444
34, 51, 0.498, 0.456
34, 52, 0.511, 0.461
34, 53, 0.522, 0.466
34, 54, 0.527, 0.471
34, 55, 0.538, 0.476
34, 56, 0.554, 0.478
34, 57, 0.56, 0.488
34, 58, 0.571, 0.49
34, 59, 0.576, 0.495
34, 60, 0.587, 0.498
34, 61, 0.603, 0.511
34, 62, 0.609, 0.516
34, 63, 0.62, 0.527
34, 64, 0.63, 0.533
34, 65, 0.636, 0.549
34, 66, 0.647, 0.56
34, 67, 0.658, 0.565
34, 68, 0.668, 0.571
34, 69, 0.679, 0.582
34, 70, 0.685, 0.592
34, 71, 0.696, 0.603
34, 72, 0.707, 0.614
34, 73, 0.717, 0.62
34, 74, 0.723, 0.636
34, 75, 0.734, 0.647
34, 76, 0.745, 0.652
34, 77, 0.755, 0.663
34, 78, 0.766, 0.668
34, 79, 0.772, 0.685
34, 80, 0.783, 0.69
34, 81, 0.793, 0.701
34, 82, 0.804, 0.712
34, 83, 0.815, 0.717
34, 84, 0.821, 0.728
34, 85, 0.832, 0.739
34, 86, 0.842, 0.75
34, 87, 0.853, 0.761
34, 88, 0.859, 0.766
34, 89, 0.87, 0.777
34, 90, 0.88, 0.788
34, 91, 0.891, 0.799
34, 92, 0.897, 0.81
34, 93, 0.908, 0.815
34, 94, 0.918, 0.826
34, 95, 0.929, 0.837
34, 96, 0.94, 0.848
34, 97, 0.946, 0.859
34, 98, 0.957, 0.864
34, 99, 0.967, 0.875
35, 0, 0.0, 0.0
35, 2, 0.0, 0.0
35, 3, 0.0, 0.0
35, 4, 0.0, 0.0
35, 5, 0.0, 0.0
35, 6, 0.0, 0.0
35, 7, 0.0, 0.0
35, 8, 0.0, 0.0
35, 9, 0.0, 0.0
35, 10, 0.0, 0.0
35, 11, 0.0, 0.0
35, 12, 0.0, 0.0
35, 13, 0.0, 0.0
35, 14, 0.0, 0.0
35, 15, 0.0, 0.0
35, 16, 0.0, 0.0
35, 17, 0.202, 0.0
35, 18, 0.202, 0.0
35, 19, 0.202, 0.0
35, 20, 0.202, 0.0
35, 21, 0.202, 0.202
35, 22, 0.202, 0.202
35, 23, 0.202, 0.202
35, 24, 0.265, 0.202
35, 25, 0.265, 0.202
35, 26, 0.265, 0.202
35, 27, 0.265, 0.202
35, 28, 0.265, 0.202
35, 29, 0.301, 0.265
35, 30, 0.301, 0.265
35, 31, 0.301, 0.265
35, 32, 0.326, 0.265
35, 33, 0.326, 0.301
35, 34, 0.347, 0.301
35, 35, 0.347, 0.301
35, 36, 0.362, 0.326
35, 37, 0.377, 0.326
35, 38, 0.377, 0.347
35, 39, 0.389, 0.347
35, 40, 0.398, 0.362
35, 41, 0.408, 0.362
35, 42, 0.418, 0.377
35, 43, 0.425, 0.389
35, 44, 0.432, 0.398
35, 45, 0.444, 0.398
35, 46, 0.452, 0.408
35, 47, 0.461, 0.418
35, 48, 0.471, 0.432
35, 49, 0.478, 0.439
35, 50, 0.488, 0.444
35, 51, 0.495, 0.456
35, 52, 0.511, 0.466
35, 53, 0.522, 0.471
35, 54, 0.527, 0.476
35, 55, 0.538, 0.478
35, 56, 0.549, 0.483
35, 57, 0.56, 0.488
35, 58, 0.571, 0.49
35, 59, 0.576, 0.498
35, 60, 0.587, 0.5
35, 61, 0.598, 0.511
35, 62, 0.603, 0.522
35, 63, 0.62, 0.527
35, 64, 0.625, 0.538
35, 65, 0.636, 0.554
35, 66, 0.647, 0.56
35, 67, 0.652, 0.571
35, 68, 0.663, 0.576
35, 69, 0.679, 0.592
35, 70, 0.685, 0.603
35, 71, 0.696, 0.609
35, 72, 0.701, 0.62
35, 73, 0.712, 0.625
35, 74, 0.723, 0.636
35, 75, 0.734, 0.647
35, 76, 0.745, 0.658
35, 77, 0.755, 0.668
35, 78, 0.761, 0.679
35, 79, 0.772, 0.685
35, 80, 0.783, 0.696
35, 81, 0.788, 0.707
35, 82, 0.799, 0.717
35, 83, 0.81, 0.723
35, 84, 0.821, 0.734
35, 85, 0.832, 0.745
35, 86, 0.837, 0.755
35, 87, 0.848, 0.766
35, 88, 0.859, 0.772
35, 89, 0.87, 0.783
35, 90, 0.88, 0.793
35, 91, 0.886, 0.804
35, 92, 0.897, 0.81
35, 93, 0.908, 0.821
35, 94, 0.918, 0.832
35, 95, 0.929, 0.842
35, 96, 0.935, 0.848
35, 97, 0.946, 0.859
35, 98, 0.957, 0.87
35, 99, 0.962, 0.88
36, 0, 0.0, 0.0
36, 2, 0.0, 0.0
36, 3, 0.0, 0.0
36, 4, 0.0, 0.0
36, 5, 0.0, 0.0
36, 6, 0.0, 0.0
36, 7, 0.0, 0.0
36, 8, 0.0, 0.0
36, 9, 0.0, 0.0
36, 10, 0.0, 0.0
36, 11, 0.0, 0.0
36, 12, 0.0, 0.0
36, 13, 0.0, 0.0
36, 14, 0.0, 0.0
36, 15, 0.0, 0.0
36, 16, 0.0, 0.0
36, 17, 0.202, 0.0
36, 18, 0.202, 0.0
36, 19, 0.202, 0.0
36, 20, 0.202, 0.0
36, 21, 0.202, 0.202
36, 22, 0.202, 0.202
36, 23, 0.202, 0.202
36, 24, 0.265, 0.202
36, 25, 0.265, 0.202
36, 26, 0.265, 0.202
36, 27, 0.265, 0.202
36, 28, 0.265, 0.265
36, 29, 0.301, 0.265
36, 30, 0.301, 0.265
36, 31, 0.301, 0.265
36, 32, 0.326, 0.265
36, 33, 0.326, 0.301
36, 34, 0.347, 0.301
36, 35, 0.347, 0.301
36, 36, 0.362, 0.326
36, 37, 0.377, 0.326
36, 38, 0.377, 0.347
36, 39, 0.389, 0.347
36, 40, 0.398, 0.362
36, 41, 0.408, 0.362
36, 42, 0.418, 0.377
36, 43, 0.425, 0.389
36, 44, 0.432, 0.398
36, 45, 0.439, 0.408
36, 46, 0.452, 0.418
36, 47, 0.461, 0.425
36, 48, 0.471, 0.432
36, 49, 0.478, 0.439
36, 50, 0.488, 0.452
36, 51, 0.495, 0.461
36, 52, 0.511, 0.466
36, 53, 0.516, 0.471
36, 54, 0.527, 0.476
36, 55, 0.533, 0.478
36, 56, 0.549, 0.483
36, 57, 0.56, 0.49
36, 58, 0.571, 0.495
36, 59, 0.571, 0.498
36, 60, 0.582, 0.5
36, 61, 0.598, 0.516
36, 62, 0.603, 0.527
36, 63, 0.614, 0.533
36, 64, 0.625, 0.549
36, 65, 0.636, 0.554
36, 66, 0.647, 0.565
36, 67, 0.652, 0.571
36, 68, 0.663, 0.582
36, 69, 0.674, 0.592
36, 70, 0.685, 0.603
36, 71, 0.696, 0.614
36, 72, 0.701, 0.62
36, 73, 0.712, 0.636
36, 74, 0.723, 0.641
36, 75, 0.734, 0.652
36, 76, 0.739, 0.663
36, 77, 0.75, 0.668
36, 78, 0.761, 0.679
36, 79, 0.772, 0.69
36, 80, 0.777, 0.701
36, 81, 0.788, 0.712
36, 82, 0.799, 0.717
36, 83, 0.81, 0.728
36, 84, 0.815, 0.739
36, 85, 0.826, 0.75
36, 86, 0.837, 0.755
36, 87, 0.848, 0.766
36, 88, 0.859, 0.777
36, 89, 0.864, 0.788
36, 90, 0.875, 0.799
36, 91, 0.886, 0.804
36, 92, 0.897, 0.815
36, 93, 0.902, 0.826
36, 94, 0.913, 0.837
36, 95, 0.924, 0.842
36, 96, 0.935, 0.853
36, 97, 0.946, 0.864
36, 98, 0.951, 0.875
36, 99, 0.962, 0.886
37, 0, 0.0, 0.0
37, 2, 0.0, 0.0
37, 3, 0.0, 0.0
37, 4, 0.0, 0.0
37, 5, 0.0, 0.0
37, 6, 0.0, 0.0
37, 7, 0.0, 0.0
37, 8, 0.0, 0.0
37, 9, 0.0, 0.0
37, 10, 0.0, 0.0
37, 11, 0.0, 0.0
37, 12, 0.0, 0.0
37, 13, 0.0, 0.0
37, 14, 0.0, 0.0
37, 15, 0.0, 0.0
37, 16, 0.0, 0.0
37, 17, 0.202, 0.0
37, 18, 0.202, 0.0
37, 19, 0.202, 0.0
37, 20, 0.202, 0.202
37, 21, 0.202, 0.202
37, 22, 0.202, 0.202
37, 23, 0.202, 0.202
37, 24, 0.265, 0.202
37, 25, 0.265, 0.202
37, 26, 0.265, 0.202
37, 27, 0.265, 0.202
37, 28, 0.265, 0.265
37, 29, 0.301, 0.265
37, 30, 0.301, 0.265
37, 31, 0.301, 0.265
37, 32, 0.326, 0.301
37, 33, 0.326, 0.301
37, 34, 0.347, 0.301
37, 35, 0.347, 0.326
37, 36, 0.362, 0.326
37, 37, 0.362, 0.326
37, 38, 0.377, 0.347
37, 39, 0.389, 0.347
37, 40, 0.398, 0.362
37, 41, 0.408, 0.377
37, 42, 0.418, 0.377
37, 43, 0.425, 0.389
37, 44, 0.432, 0.398
37, 45, 0.439, 0.408
37, 46, 0.452, 0.418
37, 47, 0.456, 0.425
37, 48, 0.466, 0.432
37, 49, 0.476, 0.444
37, 50, 0.488, 0.452
37, 51, 0.495, 0.461
37, 52, 0.511, 0.471
37, 53, 0.516, 0.476
37, 54, 0.522, 0.478
37, 55, 0.533, 0.483
37, 56, 0.549, 0.488
37, 57, 0.56, 0.49
37, 58, 0.565, 0.498
37, 59, 0.571, 0.5
37, 60, 0.582, 0.511
37, 61, 0.592, 0.522
37, 62, 0.603, 0.527
37, 63, 0.614, 0.538
37, 64, 0.62, 0.554
37, 65, 0.636, 0.56
37, 66, 0.641, 0.571
37, 67, 0.652, 0.576
37, 68, 0.663, 0.587
37, 69, 0.668, 0.598
37, 70, 0.679, 0.609
37, 71, 0.69, 0.62
37, 72, 0.701, 0.63
37, 73, 0.712, 0.636
37, 74, 0.717, 0.647
37, 75, 0.728, 0.658
37, 76, 0.739, 0.668
37, 77, 0.75, 0.674
37, 78, 0.755, 0.685
37, 79, 0.766, 0.696
37, 80, 0.777, 0.707
37, 81, 0.788, 0.717
37, 82, 0.799, 0.723
37, 83, 0.804, 0.734
37, 84, 0.815, 0.745
37, 85, 0.826, 0.755
37, 86, 0.837, 0.761
37, 87, 0.842, 0.772
37, 88, 0.853, 0.783
37, 89, 0.864, 0.788
37, 90, 0.875, 0.804
37, 91, 0.886, 0.81
37, 92, 0.891, 0.821
37, 93, 0.902, 0.832
37, 94, 0.913, 0.837
37, 95, 0.924, 0.848
37, 96, 0.935, 0.859
37, 97, 0.94, 0.87
37, 98, 0.951, 0.88
37, 99, 0.962, 0.886
38, 0, 0.0, 0.0
38, 2, 0.0, 0.0
38, 3, 0.0, 0.0
38, 4, 0.0, 0.0
38, 5, 0.0, 0.0
38, 6, 0.0, 0.0
38, 7, 0.0, 0.0
38, 8, 0.0, 0.0
38, 9, 0.0, 0.0
38, 10, 0.0, 0.0
38, 11, 0.0, 0.0
38, 12, 0.0, 0.0
38, 13, 0.0, 0.0
38, 14, 0.0, 0.0
38, 15, 0.0, 0.0
38, 16, 0.0, 0.0
38, 17, 0.202, 0.0
38, 18, 0.202, 0.0
38, 19, 0.202, 0.0
38, 20, 0.202, 0.202
38, 21, 0.202, 0.202
38, 22, 0.202, 0.202
38, 23, 0.202, 0.202
38, 24, 0.265, 0.202
38, 25, 0.265, 0.202
38, 26, 0.265, 0.202
38, 27, 0.265, 0.202
38, 28, 0.265, 0.265
38, 29, 0.301, 0.265
38, 30, 0.301, 0.265
38, 31, 0.301, 0.265
38, 32, 0.326, 0.301
38, 33, 0.326, 0.301
38, 34, 0.347, 0.301
38, 35, 0.347, 0.326
38, 36, 0.362, 0.326
38, 37, 0.362, 0.326
38, 38, 0.377, 0.347
38, 39, 0.389, 0.347
38, 40, 0.398, 0.362
38, 41, 0.408, 0.377
38, 42, 0.418, 0.377
38, 43, 0.425, 0.389
38, 44, 0.432, 0.398
38, 45, 0.439, 0.408
38, 46, 0.452, 0.418
38, 47, 0.456, 0.425
38, 48, 0.466, 0.439
38, 49, 0.476, 0.444
38, 50, 0.483, 0.456
38, 51, 0.495, 0.461
38, 52, 0.5, 0.471
38, 53, 0.516, 0.476
38, 54, 0.522, 0.478
38, 55, 0.533, 0.483
38, 56, 0.538, 0.49
38, 57, 0.554, 0.495
38, 58, 0.565, 0.498
38, 59, 0.571, 0.5
38, 60, 0.582, 0.516
38, 61, 0.592, 0.522
38, 62, 0.603, 0.533
38, 63, 0.609, 0.549
38, 64, 0.62, 0.554
38, 65, 0.63, 0.565
38, 66, 0.641, 0.571
38, 67, 0.652, 0.582
38, 68, 0.663, 0.592
38, 69, 0.668, 0.603
38, 70, 0.679, 0.614
38, 71, 0.69, 0.62
38, 72, 0.701, 0.636
38, 73, 0.707, 0.641
38, 74, 0.717, 0.652
38, 75, 0.728, 0.663
38, 76, 0.739, 0.668
38, 77, 0.745, 0.679
38, 78, 0.755, 0.69
38, 79, 0.766, 0.701
38, 80, 0.777, 0.712
38, 81, 0.783, 0.717
38, 82, 0.793, 0.728
38, 83, 0.804, 0.739
38, 84, 0.815, 0.745
38, 85, 0.826, 0.755
38, 86, 0.832, 0.766
38, 87, 0.842, 0.777
38, 88, 0.853, 0.788
38, 89, 0.864, 0.793
38, 90, 0.87, 0.804
38, 91, 0.88, 0.815
38, 92, 0.891, 0.826
38, 93, 0.902, 0.837
38, 94, 0.913, 0.842
38, 95, 0.918, 0.853
38, 96, 0.929, 0.864
38, 97, 0.94, 0.875
38, 98, 0.951, 0.88
38, 99, 0.957, 0.891
39, 0, 0.0, 0.0
39, 2, 0.0, 0.0
39, 3, 0.0, 0.0
39, 4, 0.0, 0.0
39, 5, 0.0, 0.0
39, 6, 0.0, 0.0
39, 7, 0.0, 0.0
39, 8, 0.0, 0.0
39, 9, 0.0, 0.0
39, 10, 0.0, 0.0
39, 11, 0.0, 0.0
39, 12, 0.0, 0.0
39, 13, 0.0, 0.0
39, 14, 0.0, 0.0
39, 15, 0.0, 0.0
39, 16, 0.0, 0.0
39, 17, 0.202, 0.0
39, 18, 0.202, 0.0
39, 19, 0.202, 0.0
39, 20, 0.202, 0.202
39, 21, 0.202, 0.202
39, 22, 0.202, 0.202
39, 23, 0.202, 0.202
39, 24, 0.202, 0.202
39, 25, 0.265, 0.202
39, 26, 0.265, 0.202
39, 27, 0.265, 0.202
39, 28, 0.265, 0.265
39, 29, 0.301, 0.265
39, 30, 0.301, 0.265
39, 31, 0.301, 0.265
39, 32, 0.326, 0.301
39, 33, 0.326, 0.301
39, 34, 0.347, 0.301
39, 35, 0.347, 0.326
39, 36, 0.362, 0.326
39, 37, 0.362, 0.347
39, 38, 0.377, 0.347
39, 39, 0.389, 0.362
39, 40, 0.398, 0.362
39, 41, 0.398, 0.377
39, 42, 0.408, 0.389
39, 43, 0.425, 0.389
39, 44, 0.432, 0.398
39, 45, 0.439, 0.408
39, 46, 0.452, 0.418
39, 47, 0.456, 0.432
39, 48, 0.466, 0.439
39, 49, 0.476, 0.444
39, 50, 0.483, 0.456
39, 51, 0.49, 0.466
39, 52, 0.5, 0.476
39, 53, 0.511, 0.478
39, 54, 0.522, 0.483
39, 55, 0.527, 0.488
39, 56, 0.538, 0.49
39, 57, 0.554, 0.495
39, 58, 0.565, 0.5
39, 59, 0.571, 0.511
39, 60, 0.576, 0.522
39, 61, 0.587, 0.527
39, 62, 0.603, 0.538
39, 63, 0.609, 0.549
39, 64, 0.62, 0.56
39, 65, 0.63, 0.571
39, 66, 0.636, 0.576
39, 67, 0.647, 0.587
39, 68, 0.658, 0.598
39, 69, 0.668, 0.603
39, 70, 0.679, 0.62
39, 71, 0.685, 0.625
39, 72, 0.696, 0.636
39, 73, 0.707, 0.647
39, 74, 0.717, 0.652
39, 75, 0.723, 0.663
39, 76, 0.734, 0.674
39, 77, 0.745, 0.685
39, 78, 0.755, 0.696
39, 79, 0.761, 0.701
39, 80, 0.772, 0.712
39, 81, 0.783, 0.723
39, 82, 0.793, 0.734
39, 83, 0.804, 0.745
39, 84, 0.815, 0.755
39, 85, 0.821, 0.761
39, 86, 0.832, 0.772
39, 87, 0.842, 0.783
39, 88, 0.853, 0.788
39, 89, 0.859, 0.799
39, 90, 0.87, 0.81
39, 91, 0.88, 0.821
39, 92, 0.891, 0.832
39, 93, 0.897, 0.837
39, 94, 0.908, 0.848
39, 95, 0.918, 0.859
39, 96, 0.929, 0.87
39, 97, 0.94, 0.875
39, 98, 0.946, 0.886
39, 99, 0.957, 0.897
40, 0, 0.0, 0.0
40, 2, 0.0, 0.0
40, 3, 0.0, 0.0
40, 4, 0.0, 0.0
40, 5, 0.0, 0.0
40, 6, 0.0, 0.0
40, 7, 0.0, 0.0
40, 8, 0.0, 0.0
40, 9, 0.0, 0.0
40, 10, 0.0, 0.0
40, 11, 0.0, 0.0
40, 12, 0.0, 0.0
40, 13, 0.0, 0.0
40, 14, 0.0, 0.0
40, 15, 0.0, 0.0
40, 16, 0.0, 0.0
40, 17, 0.202, 0.0
40, 18, 0.202, 0.0
40, 19, 0.202, 0.0
40, 20, 0.202, 0.202
40, 21, 0.202, 0.202
40, 22, 0.202, 0.202
40, 23, 0.202, 0.202
40, 24, 0.202, 0.202
40, 25, 0.265, 0.202
40, 26, 0.265, 0.202
40, 27, 0.265, 0.202
40, 28, 0.265, 0.265
40, 29, 0.301, 0.265
40, 30, 0.301, 0.265
40, 31, 0.301, 0.265
40, 32, 0.326, 0.301
40, 33, 0.326, 0.301
40, 34, 0.347, 0.301
40, 35, 0.347, 0.326
40, 36, 0.362, 0.326
40, 37, 0.362, 0.347
40, 38, 0.377, 0.347
40, 39, 0.389, 0.362
40, 40, 0.389, 0.362
40, 41, 0.398, 0.377
40, 42, 0.408, 0.389
40, 43, 0.418, 0.398
40, 44, 0.432, 0.398
40, 45, 0.439, 0.418
40, 46, 0.444, 0.425
40, 47, 0.456, 0.432
40, 48, 0.466, 0.439
40, 49, 0.476, 0.452
40, 50, 0.483, 0.456
40, 51, 0.49, 0.466
40, 52, 0.5, 0.476
40, 53, 0.511, 0.478
40, 54, 0.522, 0.483
40, 55, 0.527, 0.488
40, 56, 0.538, 0.495
40, 57, 0.549, 0.498
40, 58, 0.56, 0.5
40, 59, 0.571, 0.516
40, 60, 0.576, 0.522
40, 61, 0.587, 0.533
40, 62, 0.598, 0.538
40, 63, 0.603, 0.554
40, 64, 0.62, 0.565
40, 65, 0.625, 0.571
40, 66, 0.636, 0.582
40, 67, 0.647, 0.592
40, 68, 0.652, 0.603
40, 69, 0.663, 0.609
40, 70, 0.674, 0.62
40, 71, 0.685, 0.63
40, 72, 0.696, 0.641
40, 73, 0.707, 0.647
40, 74, 0.712, 0.658
40, 75, 0.723, 0.668
40, 76, 0.734, 0.679
40, 77, 0.745, 0.69
40, 78, 0.755, 0.701
40, 79, 0.761, 0.707
40, 80, 0.772, 0.717
40, 81, 0.783, 0.728
40, 82, 0.788, 0.734
40, 83, 0.799, 0.745
40, 84, 0.81, 0.755
40, 85, 0.821, 0.766
40, 86, 0.832, 0.777
40, 87, 0.837, 0.783
40, 88, 0.848, 0.793
40, 89, 0.859, 0.804
40, 90, 0.87, 0.815
40, 91, 0.875, 0.821
40, 92, 0.886, 0.832
40, 93, 0.897, 0.842
40, 94, 0.908, 0.853
40, 95, 0.918, 0.864
40, 96, 0.924, 0.87
40, 97, 0.935, 0.88
40, 98, 0.946, 0.891
40, 99, 0.957, 0.902
41, 0, 0.0, 0.0
41, 2, 0.0, 0.0
41, 3, 0.0, 0.0
41, 4, 0.0, 0.0
41, 5, 0.0, 0.0
41, 6, 0.0, 0.0
41, 7, 0.0, 0.0
41, 8, 0.0, 0.0
41, 9, 0.0, 0.0
41, 10, 0.0, 0.0
41, 11, 0.0, 0.0
41, 12, 0.0, 0.0
41, 13, 0.0, 0.0
41, 14, 0.0, 0.0
41, 15, 0.0, 0.0
41, 16, 0.0, 0.0
41, 17, 0.202, 0.0
41, 18, 0.202, 0.0
41, 19, 0.202, 0.0
41, 20, 0.202, 0.202
41, 21, 0.202, 0.202
41, 22, 0.202, 0.202
41, 23, 0.202, 0.202
41, 24, 0.202, 0.202
41, 25, 0.265, 0.202
41, 26, 0.265, 0.202
41, 27, 0.265, 0.265
41, 28, 0.265, 0.265
41, 29, 0.301, 0.265
41, 30, 0.301, 0.265
41, 31, 0.301, 0.265
41, 32, 0.326, 0.301
41, 33, 0.326, 0.301
41, 34, 0.326, 0.301
41, 35, 0.347, 0.326
41, 36, 0.362, 0.326
41, 37, 0.362, 0.347
41, 38, 0.377, 0.347
41, 39, 0.389, 0.362
41, 40, 0.389, 0.362
41, 41, 0.398, 0.377
41, 42, 0.408, 0.389
41, 43, 0.418, 0.398
41, 44, 0.425, 0.408
41, 45, 0.439, 0.418
41, 46, 0.444, 0.425
41, 47, 0.456, 0.432
41, 48, 0.466, 0.444
41, 49, 0.471, 0.452
41, 50, 0.483, 0.461
41, 51, 0.49, 0.466
41, 52, 0.498, 0.476
41, 53, 0.511, 0.483
41, 54, 0.516, 0.488
41, 55, 0.527, 0.49
41, 56, 0.533, 0.495
41, 57, 0.549, 0.498
41, 58, 0.56, 0.511
41, 59, 0.565, 0.516
41, 60, 0.571, 0.527
41, 61, 0.582, 0.533
41, 62, 0.598, 0.549
41, 63, 0.603, 0.56
41, 64, 0.614, 0.565
41, 65, 0.625, 0.571
41, 66, 0.636, 0.587
41, 67, 0.647, 0.592
41, 68, 0.652, 0.603
41, 69, 0.663, 0.614
41, 70, 0.674, 0.62
41, 71, 0.685, 0.636
41, 72, 0.69, 0.647
41, 73, 0.701, 0.652
41, 74, 0.712, 0.663
41, 75, 0.723, 0.674
41, 76, 0.734, 0.685
41, 77, 0.739, 0.69
41, 78, 0.75, 0.701
41, 79, 0.761, 0.712
41, 80, 0.772, 0.723
41, 81, 0.777, 0.734
41, 82, 0.788, 0.739
41, 83, 0.799, 0.75
41, 84, 0.81, 0.761
41, 85, 0.821, 0.772
41, 86, 0.826, 0.777
41, 87, 0.837, 0.788
41, 88, 0.848, 0.799
41, 89, 0.859, 0.81
41, 90, 0.864, 0.815
41, 91, 0.875, 0.826
41, 92, 0.886, 0.837
41, 93, 0.897, 0.848
41, 94, 0.902, 0.859
41, 95, 0.913, 0.864
41, 96, 0.924, 0.875
41, 97, 0.935, 0.886
41, 98, 0.946, 0.897
41, 99, 0.951, 0.902
42, 0, 0.0, 0.0
42, 2, 0.0, 0.0
42, 3, 0.0, 0.0
42, 4, 0.0, 0.0
42, 5, 0.0, 0.0
42, 6, 0.0, 0.0
42, 7, 0.0, 0.0
42, 8, 0.0, 0.0
42, 9, 0.0, 0.0
42, 10, 0.0, 0.0
42, 11, 0.0, 0.0
42, 12, 0.0, 0.0
42, 13, 0.0, 0.0
42, 14, 0.0, 0.0
42, 15, 0.0, 0.0
42, 16, 0.0, 0.0
42, 17, 0.202, 0.0
42, 18, 0.202, 0.0
42, 19, 0.202, 0.202
42, 20, 0.202, 0.202
42, 21, 0.202, 0.202
42, 22, 0.202, 0.202
42, 23, 0.202, 0.202
42, 24, 0.202, 0.202
42, 25, 0.265, 0.202
42, 26, 0.265, 0.202
42, 27, 0.265, 0.265
42, 28, 0.265, 0.265
42, 29, 0.301, 0.265
42, 30, 0.301, 0.265
42, 31, 0.301, 0.301
42, 32, 0.326, 0.301
42, 33, 0.326, 0.301
42, 34, 0.326, 0.326
42, 35, 0.347, 0.326
42, 36, 0.347, 0.326
42, 37, 0.362, 0.347
42, 38, 0.377, 0.347
42, 39, 0.377, 0.362
42, 40, 0.389, 0.377
42, 41, 0.398, 0.377
42, 42, 0.408, 0.389
42, 43, 0.418, 0.398
42, 44, 0.425, 0.408
42, 45, 0.439, 0.418
42, 46, 0.444, 0.425
42, 47, 0.456, 0.432
42, 48, 0.461, 0.444
42, 49, 0.471, 0.452
42, 50, 0.478, 0.461
42, 51, 0.49, 0.471
42, 52, 0.498, 0.478
42, 53, 0.5, 0.483
42, 54, 0.516, 0.488
42, 55, 0.522, 0.49
42, 56, 0.533, 0.498
42, 57, 0.549, 0.5
42, 58, 0.554, 0.511
42, 59, 0.565, 0.522
42, 60, 0.571, 0.527
42, 61, 0.582, 0.538
42, 62, 0.592, 0.554
42, 63, 0.603, 0.56
42, 64, 0.614, 0.571
42, 65, 0.62, 0.576
42, 66, 0.63, 0.587
42, 67, 0.641, 0.598
42, 68, 0.652, 0.609
42, 69, 0.663, 0.62
42, 70, 0.668, 0.625
42, 71, 0.679, 0.636
42, 72, 0.69, 0.647
42, 73, 0.701, 0.658
42, 74, 0.712, 0.668
42, 75, 0.717, 0.679
42, 76, 0.728, 0.685
42, 77, 0.739, 0.696
42, 78, 0.745, 0.707
42, 79, 0.755, 0.717
42, 80, 0.766, 0.723
42, 81, 0.777, 0.734
42, 82, 0.788, 0.745
42, 83, 0.793, 0.755
42, 84, 0.804, 0.761
42, 85, 0.815, 0.772
42, 86, 0.826, 0.783
42, 87, 0.837, 0.793
42, 88, 0.842, 0.804
42, 89, 0.853, 0.81
42, 90, 0.864, 0.821
42, 91, 0.875, 0.832
42, 92, 0.88, 0.842
42, 93, 0.891, 0.848
42, 94, 0.902, 0.859
42, 95, 0.913, 0.87
42, 96, 0.924, 0.88
42, 97, 0.929, 0.891
42, 98, 0.94, 0.897
42, 99, 0.951, 0.908
43, 0, 0.0, 0.0
43, 2, 0.0, 0.0
43, 3, 0.0, 0.0
43, 4, 0.0, 0.0
43, 5, 0.0, 0.0
43, 6, 0.0, 0.0
43, 7, 0.0, 0.0
43, 8, 0.0, 0.0
43, 9, 0.0, 0.0
43, 10, 0.0, 0.0
43, 11, 0.0, 0.0
43, 12, 0.0, 0.0
43, 13, 0.0, 0.0
43, 14, 0.0, 0.0
43, 15, 0.0, 0.0
43, 16, 0.0, 0.0
43, 17, 0.202, 0.0
43, 18, 0.202, 0.0
43, 19, 0.202, 0.202
43, 20, 0.202, 0.202
43, 21, 0.202, 0.202
43, 22, 0.202, 0.202
43, 23, 0.202, 0.202
43, 24, 0.202, 0.202
43, 25, 0.265, 0.202
43, 26, 0.265, 0.202
43, 27, 0.265, 0.265
43, 28, 0.265, 0.265
43, 29, 0.301, 0.265
43, 30, 0.301, 0.265
43, 31, 0.301, 0.301
43, 32, 0.326, 0.301
43, 33, 0.326, 0.301
43, 34, 0.326, 0.326
43, 35, 0.347, 0.326
43, 36, 0.347, 0.326
43, 37, 0.362, 0.347
43, 38, 0.377, 0.347
43, 39, 0.377, 0.362
43, 40, 0.389, 0.377
43, 41, 0.398, 0.377
43, 42, 0.408, 0.389
43, 43, 0.418, 0.398
43, 44, 0.425, 0.408
43, 45, 0.432, 0.418
43, 46, 0.444, 0.425
43, 47, 0.452, 0.439
43, 48, 0.461, 0.444
43, 49, 0.471, 0.456
43, 50, 0.478, 0.461
43, 51, 0.488, 0.471
43, 52, 0.498, 0.478
43, 53, 0.5, 0.483
43, 54, 0.516, 0.49
43, 55, 0.522, 0.495
43, 56, 0.533, 0.498
43, 57, 0.538, 0.5
43, 58, 0.554, 0.516
43, 59, 0.565, 0.522
43, 60, 0.571, 0.533
43, 61, 0.576, 0.549
43, 62, 0.592, 0.554
43, 63, 0.603, 0.565
43, 64, 0.609, 0.571
43, 65, 0.62, 0.582
43, 66, 0.63, 0.592
43, 67, 0.636, 0.603
43, 68, 0.647, 0.609
43, 69, 0.658, 0.62
43, 70, 0.668, 0.63
43, 71, 0.679, 0.641
43, 72, 0.69, 0.652
43, 73, 0.696, 0.663
43, 74, 0.707, 0.668
43, 75, 0.717, 0.679
43, 76, 0.728, 0.69
43, 77, 0.734, 0.701
43, 78, 0.745, 0.712
43, 79, 0.755, 0.717
43, 80, 0.766, 0.728
43, 81, 0.772, 0.739
